Morph-lemma,Morph-inflection
tigre,Tigre
expulser,expulsées
rwanda,Rwanda
réfuter,réfutent
imbécile,imbécile
lillois,lilloise
heptathlon,heptathlon
lenoir,Lenoir
émule,émules
accroitre,accroitre
maltraiter,maltraiter
départementale,départementales
doléance,doléance
plant,plante
injecter,injecté
fluo,fluo
aldi,Aldi
blindé,blindé
triomphant,triomphant
déchoir,déchu
déménager,déménagera
venin,venin
no,No
dame,Dame
filion,Filion
réorientation,réorientation
décibel,décibels
joliment,joliment
interviewer,interviewé
émiratie,émiratie
stocker,stockés
bas,Bas
passer,passeraient
glas,glas
modèle,Modèle
échanger,échangeant
émotif,émotive
emboîter,emboîte
graphiquement,graphiquement
conseiller,conseillent
populaire,Populaire
danone,Danone
plaine,Plaines
canular,canular
carotte,carotte
devancier,devanciers
alter,alter
légume,légume
core,Core
refaire,refont
nef,nef
pointu,pointues
pareillement,pareillement
partager,partagez
replier,replier
âpre,âpres
nuée,nuée
souscription,souscription
arche,Arche
savant,savants
évoluer,évoluaient
linéaire,linéaires
comparatif,comparatifs
contrefaçon,contrefaçons
biographe,biographe
vingtième,vingtième
égout,égout
opposé,opposé
veiller,veillent
talentueuse,talentueuse
estérel,Estérel
alléchant,alléchantes
freddie,Freddie
niçois,Niçois
ferai,ferai
pyeongchang,PyeongChang
bourbon,Bourbon
hydratation,hydratation
islamophobie,islamophobie
proposer,proposez
happer,happé
laptop,laptop
vacance,vacance
ravager,ravage
disposer,disposerait
bluffant,bluffant
impliqu,implique
ouaille,ouailles
incalculable,incalculable
stratagème,stratagèmes
bob,Bob
cristalliser,cristallise
hépatite,hépatite
pointer,pointées
thermes,thermes
conjoindre,conjointes
dudelange,Dudelange
transcender,transcender
jame,James
mwh,MWh
égoïste,égoïstes
jouir,jouissait
néolibéralisme,néolibéralisme
mât,mâts
pancanadien,pancanadien
souffler,soufflant
grogn,grogne
gong,gong
retomber,retombent
ukrainien,Ukrainiennes
déclencher,déclenchait
traducteur,traducteurs
transformant,transformant
regretter,regrettant
préparer,préparaient
adoptif,adoptive
andor,Andor
emporte,emporte
sinueux,sinueux
mory,Mory
pickleball,pickleball
toulonnais,toulonnaises
cale,cale
besogne,besogne
xm,XM
tendre,tendait
vosgien,vosgien
exprimer,exprimait
incurie,incurie
pipi,pipi
interroge,interroge
esthéticien,esthéticienne
relayer,relayant
cagoulé,cagoulés
compter,comptés
arroger,arrogé
retentir,retentissent
vêtir,vêtue
cargo,cargos
elodie,Elodie
encourir,encourent
légalemer,légalement
crucial,Crucial
azure,Azure
boni,boni
gagner,Gagné
mordu,mordus
réchauffer,réchauffent
botteur,botteur
sitcom,sitcom
annoncer,annonçaient
spiritualité,spiritualité
oscill,oscille
incitatif,incitatif
réal,réal
ver,ver
dessinateur,dessinateurs
desserrer,desserrer
dégrader,dégradent
essouffler,essoufflée
laboratoir,laboratoire
corporation,corporations
gaulois,Gaulois
pénaliste,pénaliste
oréal,Oréal
tutsi,tutsi
installer,installant
décaler,décalées
invivable,invivable
monteur,monteur
ingénieur,ingénieure
ann,Anne
participant,participante
gêner,gênée
hadji,Hadji
câbl,câble
bâti,bâtie
thaïlandais,thaïlandais
oratoire,oratoire
flamenco,flamenco
coller,collées
pilonnage,pilonnage
descendre,descendant
télécharger,téléchargée
caracole,caracole
phocéen,phocéenne
azuréen,azuréens
judoka,judoka
revenir,reviens
août,Août
survol,survol
donné,donné
lesquel,lesquels
ample,ample
varoise,varoise
achever,achevées
occulter,occulter
octroyer,octroyée
indisponible,indisponible
ordonne,ordonne
redouter,redoutaient
troll,trolls
poltava,Poltava
normand,normande
kraken,Kraken
confinemer,confinement
déplorent,déplorent
poissy,Poissy
posteriori,posteriori
délire,délires
pardonner,pardonne
combatif,combatif
opportuniste,opportunistes
intrigant,intrigante
débrouillardise,débrouillardise
pédale,pédale
méprendre,méprendre
croche,croche
ininterrompu,ininterrompue
saladier,saladier
joao,Joao
manquer,manquons
pharaonique,pharaonique
filon,filon
autobiographie,autobiographie
fondeur,fondeur
faubourg,faubourgs
vétuste,vétuste
ronger,rongé
inadvertance,inadvertance
cofonder,cofondé
persistante,persistante
endormi,endormi
angele,Angeles
indécence,indécence
réélire,réélire
doucet,Doucet
trier,triés
bonder,bondée
liquider,liquidé
iranienne,Iraniennes
visiter,visitez
penseur,penseurs
ingrat,ingrate
pulvériser,pulvérisé
stagner,stagné
yehudit,Yehudit
yahadout,Yahadout
obscène,obscènes
task,task
tokyo,Tokyo
augmenter,augmentait
experience,Experience
dialogue,Dialogue
détecteur,détecteurs
viser,Visé
intenter,intenter
vaincre,vaincus
invoquant,invoquant
idyll,idylle
étale,étale
être,fût
aéroportuaire,aéroportuaire
travel,Travel
véloroute,Véloroute
redémarrer,redémarre
prairie,prairie
auditorat,auditorat
plaindre,plaintes
sale,Sale
écrire,écris
kiné,kiné
houle,Houle
sinistrer,sinistrées
crypte,crypte
thoren,Thorens
corrompre,corrompu
conquise,conquise
rémunérer,rémunérées
avorter,avortée
négociant,négociants
tacler,tacler
poursuivre,poursuivrait
davie,Davies
composant,composant
boulot,boulots
virée,virée
amateurisme,amateurisme
gin,gin
pourrir,pourris
arsenic,arsenic
gallois,gallois
inédite,inédite
tracadie,Tracadie
aérodrom,aérodrome
cowboy,Cowboys
déshonneur,déshonneur
plaident,plaident
skiathlon,skiathlon
absolu,absolus
stone,Stones
lourd,lourdes
patrouilleur,patrouilleur
empêcher,empêchée
reculer,reculent
ajouter,ajoutera
jasper,Jasper
vicaire,vicaire
prodigue,prodigue
revendre,revend
filon,Filons
forcené,forcené
rowling,Rowling
clément,clémente
retirer,retirera
crisper,crispé
qualificatif,qualificatives
rater,ratées
cap,CAP
acquitter,acquittés
infortune,infortune
ressemble,ressemble
magouille,magouilles
fontaine,fontaines
panser,panser
franchit,franchit
ravisseur,ravisseurs
poussif,poussif
amener,amenait
phénoménal,phénoménale
manufacturier,manufacturière
bousculer,bousculée
interrompt,interrompt
pègre,pègre
émeute,émeute
inespéré,inespéré
abonner,abonner
labelliser,labellisée
cédant,cédant
fourmill,fourmille
coïncider,coïncidé
encadrer,encadre
quatrième,quatrièmes
gaffe,gaffe
transfusion,transfusion
cohabitent,cohabitent
garer,garés
index,Index
pixar,Pixar
universalité,universalité
coopérative,Coopérative
recadrer,recadrer
quito,Quito
fiancée,fiancée
népotisme,népotisme
différenciation,différenciation
diplômé,diplômée
précéder,précèdent
condescendance,condescendance
frottement,frottement
recourir,recouru
argent,Argent
contrevenant,contrevenant
mollement,mollement
accuser,accusaient
systématique,systématiques
arriver,Arrive
entamer,entamant
prisonnier,prisonnière
chasser,chasse
manufacturier,manufacturiers
grossir,Grossi
barbu,barbu
ete,ete
régler,réglés
enrichir,enrichi
informatif,informatif
écouter,écoutée
excéder,excédant
renée,Renée
retravailler,retravailler
blogueus,blogueuse
inclusif,inclusifs
vénitien,vénitienne
congédiement,congédiement
indisciplin,indiscipline
préfet,Préfet
indexer,indexer
immatriculer,immatriculée
luge,luge
empêcher,empêchait
assurer,Assurant
réactif,réactifs
activer,activés
milanais,milanais
assurer,assureront
warrior,Warriors
discuter,discutant
paramétrer,paramétrer
préférentiel,préférentiel
attractif,attractives
éclairer,éclairent
osseux,osseuse
parier,parie
essayez,essayez
voyez,voyez
extensible,extensible
crayon,crayons
déconseiller,déconseillée
escroquer,escroquer
dénégation,dénégations
étouffer,étouffant
charente,Charente
felipe,Felipe
nourrir,nourrissait
bouillon,bouillon
coursier,coursiers
sécher,séchées
scout,scout
edoardo,Edoardo
engluer,englué
conciergerie,conciergerie
revenir,revenais
soumission,soumissions
mandater,mandatée
surprendre,surprennent
concerter,concerter
profusion,profusion
reconvertir,reconverti
guadeloupe,Guadeloupe
fasciner,fasciner
dépouiller,dépouillé
palme,palmes
prêter,prêtée
cheminer,cheminer
toucher,touchaient
plonger,plongées
alterner,alternée
grandiose,grandioses
entraîneure,entraîneure
total,totaux
angulaire,angulaire
nain,nains
étaler,étalé
préciser,précisés
entre,entres
hypermarché,hypermarchés
suppléer,suppléer
canette,canette
ostensiblement,ostensiblement
référer,référé
rétorsion,rétorsion
situer,situerait
plante,Plante
génie,génies
orchestrer,orchestrer
discutable,discutables
émulation,émulation
constructif,constructifs
exerce,exerce
speed,speed
mesurer,mesurées
macaron,macarons
engendrer,engendrerait
obstination,obstination
ponctuer,ponctue
continuation,continuation
submerger,submergée
chaton,chaton
pin,Pins
acidité,acidité
fortification,fortifications
circulent,circulent
totalise,totalise
réceptif,réceptif
missionnaire,missionnaires
arithmétique,arithmétique
bouche,bouches
rouleau,rouleaux
patch,patchs
baissièr,baissière
multicolore,multicolores
renonciation,renonciation
isf,ISF
postal,postales
poursuivant,poursuivants
renégociation,renégociation
embêter,embêter
flotter,flottent
météorologie,Météorologie
commode,commode
cyclique,cyclique
dessein,desseins
tronche,tronche
Week,Week
classer,classent
attacher,attachées
encadré,encadré
scruter,scrutent
fédéraliste,fédéralistes
tellurique,tellurique
retrouver,retrouverait
soirer,soirées
narcotrafiquant,narcotrafiquants
pureté,pureté
donjon,donjon
exactier,exactions
zèbre,Zèbres
polyvalent,polyvalents
systémique,systémiques
fracasser,fracassant
patriot,Patriots
conception,conceptions
écouler,écoulées
latte,latte
débrayage,débrayage
taco,tacos
allouer,allouée
anticapitaliste,anticapitaliste
surgit,surgit
poliomyélite,poliomyélite
gazouillis,gazouillis
immobile,immobile
albinos,albinos
battant,battante
automnal,automnal
prétexte,prétextes
rancœur,rancœurs
déverser,déversent
apporter,apporterait
incivilité,incivilités
synthétique,synthétiques
multilatéral,multilatéral
djibril,Djibril
évoquer,évoquera
substantiel,substantielles
pittoresque,pittoresque
geler,gelée
entériner,entérinée
rareté,rareté
écrouler,écroulé
groupuscule,groupuscule
greffer,greffé
chypriote,chypriote
initiation,initiations
méconnaître,méconnus
truck,truck
idole,idoles
résulter,résultent
hadj,hadj
scandinave,scandinaves
nigérien,nigériennes
idéologie,idéologies
séducteur,séducteur
philanthropique,philanthropique
effectuer,effectueront
monture,montures
hanche,hanches
récolter,récoltée
exploitant,exploitant
zinc,zinc
hormi,hormis
changer,changés
activer,activant
abyme,abyme
mathématiquement,mathématiquement
comtesse,comtesse
superviser,supervisait
engouemer,engouement
madawaska,Madawaska
disséminer,disséminées
apparaître,apparaisse
dérouter,dérouter
cadenas,cadenas
mêl,mêle
antre,antre
attrayant,attrayants
péché,péchés
complète,complètes
olfactif,olfactif
mémorandum,mémorandum
enflammé,enflammée
vindicte,vindicte
consommé,consommée
écrite,écrites
apl,APL
infractier,infractions
falcon,Falcon
décaissement,décaissements
homologuer,homologués
abord,aborde
justicier,justiciers
garant,garants
parsemé,parsemé
bleuet,bleuets
connivence,connivence
triage,triage
escroc,escroc
tonalité,tonalité
torche,torche
précipiter,précipités
germe,germes
couronn,couronne
souffrir,souffraient
escalader,escalader
insalubre,insalubres
fonctionnel,fonctionnels
injustifié,injustifiée
moduler,moduler
droguer,droguée
florilège,florilège
obtenir,obtienne
poterie,poterie
dater,Data
salvateur,salvateur
vivre,vivront
mouillage,mouillage
terroriser,terrorisé
officier,officiait
invention,inventions
camper,campé
écraser,écrasant
épate,épate
engranger,engrangés
maturation,maturation
partir,Partez
dégénèr,dégénère
préparer,préparez
dd,DD
désormai,désormais
grand,Grandes
payer,paieront
lunette,lunette
gag,gag
lagune,lagune
sonorité,sonorité
loto,loto
verrier,verriers
vs,versus
espère,espère
invraisemblable,invraisemblables
payer,payait
labrador,Labrador
confins,confins
revoilà,revoilà
bêtement,bêtement
expédier,expédier
mythologique,mythologiques
déchirer,déchirant
invasive,invasive
botter,botter
pe,pe
souhaiter,souhaitions
approvisionner,approvisionnés
québécois,Québécoises
danser,dansent
mixage,mixage
efficient,efficiente
frilosité,frilosité
gêner,gênés
dessine,dessine
humaine,humaine
fervent,fervents
gabarit,gabarits
inversion,inversion
audiovisuel,audiovisuels
gratifier,gratifiant
contrecoup,contrecoup
souscripteur,souscripteurs
pontife,pontife
roux,roux
calvitie,calvitie
gt,GTX
rafle,rafle
fascinant,fascinante
vosgien,vosgiennes
joyeusement,joyeusement
collent,collent
atmosphérique,atmosphériques
réinventer,réinvente
planifier,planifiés
glamour,glamour
victoir,victoire
boguey,boguey
curseur,curseurs
to,To
cajou,cajou
brute,brute
annuité,annuités
rééditer,rééditer
jaune,Jaune
apparaît,apparaît
chevreuil,chevreuils
sembl,semble
fâcheux,fâcheux
vibrer,vibrant
simultaner,simultanées
expirer,expiré
streameur,streameur
remettre,remettra
baston,baston
couper,Coupé
épurer,épuré
déploiement,déploiements
glauque,glauque
blâmer,blâmé
bris,bris
méthodique,méthodique
pittoresque,pittoresques
qualifient,qualifient
indifférent,indifférents
foncer,foncée
mitaine,mitaine
édifier,édifié
grouper,groupé
rencontrer,rencontrez
soucier,soucient
prétendumer,prétendument
balayer,balayées
faiseur,faiseur
trébucher,trébuché
roi,Rois
cinquième,cinquièmes
masser,massées
malmener,malmenée
habiller,habillés
mitch,Mitch
albanais,albanais
expulser,expulsée
jeux,jeux
framboise,framboise
Benoît,Benoît
confesser,confessé
grief,grief
désespérer,désespérés
géostratégique,géostratégique
féliciter,félicitait
christianisme,christianisme
focal,focale
syndicalisme,syndicalisme
impérieux,impérieuse
approprier,approprier
défendre,défendues
promo,promos
skiable,skiables
pouvoir,pouviez
soupçonner,soupçonnent
intermittent,intermittents
litigieux,litigieuses
insensé,insensées
désindustrialisation,désindustrialisation
abusent,abusent
régaler,régalé
ban,ban
positionner,positionnée
sélectionner,sélectionne
gober,gober
dissout,dissout
escale,escales
motocycliste,motocyclistes
nouveauter,nouveautés
esquisser,esquissé
avancer,avançant
contrée,contrée
suggérer,suggérait
imperturbable,imperturbable
suremer,surement
spoiler,spoilers
instantaner,instantanés
ontarien,Ontarien
cultiver,cultivé
showrunner,showrunner
surestimer,surestimer
chant,Chant
publier,publiera
entente,Entente
éclabousser,éclaboussé
conforter,conforté
mûre,mûre
analyser,analysant
agacer,agace
assigner,assigner
accueillir,accueillons
prendre,prenais
infecter,infecter
balayer,balayés
fasciner,fascinés
ritchie,Ritchie
créer,créerait
comte,comte
embolo,Embolo
tributaire,tributaires
cadrage,cadrage
amnésie,amnésie
diplômer,diplômée
morosité,morosité
consommé,consommé
développé,développée
humilier,humiliant
maillon,maillons
comorbidité,comorbidités
banaliser,banalisé
recommandable,recommandable
irrégulier,irrégulières
valeur,Valeur
détenir,détenaient
boum,boum
subjectif,subjectif
caddie,caddie
cher,Cher
amnistier,amnistie
facturer,facturé
tavare,Tavares
briller,brillera
brave,braves
extraterrestre,extraterrestres
xl,XL
abandonner,abandonne
vidange,vidange
malte,Malte
amère,amère
anarchique,anarchique
zombie,zombie
cci,CCI
clique,clique
vigile,vigiles
affirmatif,affirmative
déclin,décline
désigner,désignent
vivacité,vivacité
régir,régit
sfa,Sfax
rapporter,rapportera
b,b
propulser,propulse
moustiquaire,moustiquaires
paver,pavée
mégaprojet,mégaprojet
mortellement,mortellement
cannibale,cannibale
bouger,bougera
juin,Juin
hallucinant,hallucinant
enregistrant,enregistrant
prorusse,prorusse
hamed,Hamed
ulm,ULM
croiser,croiseront
survenir,survenait
irène,Irène
durer,durait
convertir,convertis
catholique,Catholique
tchétchène,tchétchène
recouvrir,recouvrant
touchant,touchante
minnesota,Minnesota
end,end
insigne,insignes
débarquer,débarqués
traduite,traduite
transparaître,transparaît
incliner,incliner
bloc,Bloc
émigrer,émigrer
madame,Mesdames
dissuasif,dissuasif
naval,navales
plancher,planchers
next,next
comprendre,comprendrait
accumulation,accumulations
surdose,surdose
charrue,charrue
paient,paient
embrasser,embrassé
reprennent,reprennent
dérision,dérision
bifurquer,bifurqué
atténuer,atténué
paralyser,paralyser
nécessiter,nécessiterait
limiter,limiterait
reconstitution,reconstitutions
replonger,replongé
fanatisme,fanatisme
plomber,plomber
coline,Coline
argue,argue
enquête,EnQuête
génocide,génocides
chuter,chutent
entacher,entachée
alliage,alliage
antirusse,antirusses
motoneige,motoneiges
examin,examine
agrémenter,agrémenté
int,inte
cal,cale
serviteur,serviteurs
divin,divins
loger,loge
argile,argile
marier,marient
pavage,pavage
programmateur,programmateur
emballement,emballement
surnommer,surnommait
museler,museler
débarrasser,débarrasse
articulation,articulations
binaire,binaires
compiler,compilées
celui,Celles
poème,poèmes
bois,Bois
vitro,vitro
laboratoire,labos
échafaudage,échafaudage
défendu,défendues
âne,âne
verra,verra
caresse,caresse
compétition,Compétition
homologuer,homologué
billie,Billie
inflammable,inflammable
complotist,complotiste
piquant,piquant
preneur,preneurs
hit,hits
bolide,bolides
dépanner,dépanner
steam,Steam
fumeur,fumeur
résoudre,résoudra
forcé,forcé
lausannois,lausannoise
bouddhisme,bouddhisme
méduse,méduses
osmose,osmose
ignorer,ignorons
sera,seras
cordon,cordons
sédentarité,sédentarité
lister,listé
prestigieuse,prestigieuse
décolonisation,décolonisation
retourner,retournait
parc,Parcs
gonflable,gonflable
gabegie,gabegie
foir,foire
crosse,crosse
autocollant,autocollants
gênant,gênants
intrinsèque,intrinsèques
caprice,caprices
irréfléchi,irréfléchie
cognitif,cognitifs
escroqueri,escroquerie
malus,malus
proportionnellemer,proportionnellement
affection,affections
rencontrer,rencontrerez
muer,muer
plébiscite,plébiscite
connecter,connectant
moudre,moudre
astronomie,astronomie
frappant,frappante
informationnel,informationnelle
protectionnisme,protectionnisme
giro,Giro
obtiennent,obtiennent
compenser,compense
récupère,récupère
retrouver,retrouverons
tas,TAS
oqtf,OQTF
chance,Chance
ressentir,ressentons
substituer,substitue
savaient,savaient
réapparition,réapparition
emmagasiner,emmagasiner
parvenir,parvenons
dégrader,dégradés
delta,delta
nettoyer,nettoyées
influer,influer
loge,loge
dicton,dicton
itt,ITT
périodique,périodique
décevoir,décevant
torturer,torturée
proposer,proposerait
fortuné,fortunés
embout,embouts
pendule,pendules
ête,êtes
généraliser,généralisées
us,use
déléguer,déléguer
réunie,réunies
dister,distant
consternation,consternation
justifiant,justifiant
rwandaise,rwandaise
nommément,nommément
java,Java
jugent,jugent
hit,hit
invalider,invalider
benne,bennes
intact,intacts
porter,portaient
émotif,émotifs
aileron,aileron
coq,coq
ân,âne
capricieux,capricieuse
décemment,décemment
fulmine,fulmine
slow,slow
apprendre,apprendront
affaissement,affaissement
dégager,dégageait
palpable,palpables
signifier,signifient
artériel,artérielle
coutumier,coutumières
espéron,espérons
bâtisse,bâtisses
pasteur,pasteurs
architectural,architecturales
clientèl,clientèle
étalement,étalement
observer,observons
disparité,disparité
accroître,accrus
relater,relatant
bauxite,bauxite
soustraction,soustraction
excrément,excréments
pneumatique,pneumatiques
habill,habille
assembler,assemblé
travailleur,Travailleurs
comparer,comparés
tentacule,tentacules
alcooliser,alcoolisées
conforter,confortent
reporter,reportées
salarial,salariaux
shark,Sharks
réussir,réussissait
gaffe,gaffes
rond,ronds
inouï,inouï
fedex,FedEx
suiveur,suiveurs
relayer,relayés
traverser,traversera
ponctuel,ponctuels
traîner,traînent
satisfaire,satisfont
milieu,Milieu
impliquer,impliquent
comprendre,comprenaient
hypothèqu,hypothèque
couchage,couchage
approbation,approbations
correspondance,correspondances
excellenter,excellentes
orageuser,orageuses
récupérer,récupèrent
caniveau,caniveaux
illuminer,illuminer
unilingue,unilingues
laïc,laïcs
négocient,négocient
communal,Communal
bouffe,bouffe
richement,richement
exaucer,exaucé
agrément,agréments
averse,averse
entretenir,entretenons
remontrance,remontrances
imaginer,imaginées
renvoyer,renvoyées
subite,subite
fondemer,fondement
fulgurant,fulgurant
imac,iMac
menton,menton
freiner,freinée
aoc,AOC
astrophysicien,astrophysicien
porcelaine,porcelaine
converger,converger
méthamphétamine,méthamphétamine
toulonner,toulonnais
bombarder,bombardées
plessisville,Plessisville
remettre,remets
permet,permets
quoique,quoique
comptoir,comptoirs
pollution,pollutions
collier,colliers
revoir,reverra
crapuleux,crapuleux
tran,trans
omettre,omet
hameau,hameaux
die,die
canin,canin
grossier,grossier
aïeul,aïeux
semi,semi
securitie,Securities
mercur,mercure
propose,propose
koné,Koné
pride,Pride
règlementair,règlementaire
aboutit,aboutit
scruter,scrutés
douloureuse,douloureuse
troubler,troublée
bobsleigh,bobsleigh
incitant,incitant
motion,motions
transformer,transformera
anneau,Anneau
guéri,guéri
affectionner,affectionne
provocateur,provocatrice
exactemer,exactement
touchante,touchante
loger,logées
mésentente,mésentente
libraire,libraire
adhérer,adhère
choisie,choisie
colonel,colonels
batailler,bataillé
coiffe,coiffe
effrayant,effrayant
jumeler,jumelé
balise,balise
perso,persos
soupirer,soupire
vie,VIe
viticulteur,viticulteurs
respecter,respectez
résister,résiste
haleter,haletant
municipau,municipaux
japonais,Japonaises
louanger,louangé
dense,denses
culot,culot
manquante,manquantes
consacrée,consacrée
cancel,cancel
coiffeuse,coiffeuse
fâcher,fâchent
concurrence,Concurrence
camionneur,camionneur
msi,MSI
rejouer,rejoue
ferraill,ferraille
siéger,siègent
schneider,Schneider
graisse,graisse
transitionnel,transitionnelle
promouvoir,promues
consortium,Consortium
conformer,conformes
radiodiffuseur,radiodiffuseur
difficulter,difficultés
abdiquer,abdiquer
subtil,subtile
souhaiton,souhaitons
associatif,associative
flèche,Flèche
hilare,hilare
ressenti,ressentis
psy,psy
altéré,altéré
parti,Partis
corporatif,corporatif
empathique,empathique
pincer,pincer
marginaliser,marginalisées
compe,compe
sorti,sorti
chaleureux,chaleureuses
centrafricain,centrafricains
fugitif,fugitifs
heritage,Heritage
diviser,divisant
équiter,équité
futile,futile
dictateur,dictateurs
irrité,irrité
imam,Imam
sen,sens
féerique,féerique
mépriser,méprisé
habiller,habillée
pense,penses
lutter,luttant
sauf,saufs
doctorant,doctorante
suppléant,suppléante
utilisateur,utilisatrices
cuit,cuit
auditorium,Auditorium
dérobé,dérobé
magasinage,magasinage
entend,entends
conforter,confortée
prédominance,prédominance
caduc,caduque
caviar,caviar
réaménager,réaménagé
balise,balises
persister,persistera
coprésident,coprésidents
justiciable,justiciables
défair,défaire
indemniser,indemnisées
insecte,insecte
relativiser,relativisé
gorge,gorges
patiemment,patiemment
compenser,compensée
intercommunalité,intercommunalités
loyaliste,loyalistes
learning,learning
subir,subira
prospectus,prospectus
meurtrir,meurtrie
multilatéral,multilatérales
globalisation,globalisation
sens,Sens
attitrer,attitré
union,unions
déclencher,déclenchées
régionale,régionale
aboutir,aboutira
avoisiner,avoisiner
chante,chante
tabasser,tabassé
marathon,Marathon
envelopper,enveloppé
macroéconomique,macroéconomiques
rattachement,rattachement
tabler,tablait
délétère,délétères
inaptitude,inaptitude
postal,postal
institutionnalisation,institutionnalisation
inventer,inventée
rénovation,Rénovation
sionisme,sionisme
chicha,chicha
mutinerie,mutinerie
angoissant,angoissante
rémunérer,rémunérer
friend,Friends
collusion,collusion
illuminer,illuminée
cieux,cieux
fd,FDS
tpme,TPME
malsain,malsaine
enfreindre,enfreindre
dû,dû
transatlantique,transatlantique
confidentiel,confidentielle
sépulture,sépulture
patte,PATTES
développant,développant
tige,tiges
mi,Mi
monnaie,Monnaie
durer,dura
colonisateur,colonisateur
manipuler,manipulé
rebrousser,rebrousser
gourde,gourde
choisir,choisira
abîme,abîme
xavi,Xavi
surveiller,surveillait
thé,thés
salve,salves
rengaine,rengaine
cdpq,CDPQ
hà,hà
moine,moine
charge,Charge
charger,Chargé
asymétrique,asymétrique
aller,Va
charly,Charly
hongkongais,hongkongais
darty,Darty
angel,Angels
rétribution,rétribution
couscous,couscous
pascal,pascal
peinte,peintes
concourir,concourt
choisir,Choisir
emprunter,emprunte
puiser,puisé
obama,Obama
critérium,Critérium
démesuré,démesuré
écraser,écrasés
séisme,séismes
reconstruire,reconstruite
interrompre,interrompus
banaliser,banaliser
dériver,dérivé
bercer,bercé
colton,Colton
joindre,joindra
émotionnel,émotionnels
explose,explose
échin,échine
explorer,explorées
issus,issus
saxophone,saxophone
taïwanais,Taïwanais
inébranlable,inébranlable
fournée,fournée
vider,vidés
déchaîner,déchaîné
manifeste,manifestes
retraiter,retraitées
camper,campée
fourni,fournies
noter,Notez
inhumain,inhumaines
voir,voie
natif,natifs
harceler,harceler
platformer,platformer
drainer,drainer
stupéfaire,stupéfait
refonder,refonder
périlleux,périlleuses
accompagnateur,accompagnateurs
pirater,piraté
manuel,manuelle
excité,excités
allouer,allouées
déposer,déposait
impassible,impassible
reproduire,reproduite
bluetooth,bluetooth
rendez,rendez
expliquer,expliqués
communiqué,Communiqué
sun,Sun
stupide,stupides
composer,Composée
rigoler,rigoler
réflecteur,réflecteurs
commercer,commerçant
battre,battons
réaménagemer,réaménagement
hypothèque,hypothèques
mcdavid,McDavid
live,lives
inconsciemment,inconsciemment
vouer,voue
brasse,brasse
malentendu,malentendus
consommation,Consommation
reptile,reptile
tenait,tenait
commandité,commandité
jupiler,Jupiler
justifie,justifie
introuvable,introuvables
téléconsultation,téléconsultation
constituant,constituante
description,descriptions
creuset,creuset
photo,Photos
étagère,étagère
Erik,Erik
surround,surround
truffer,truffé
murat,Murat
postsecondaire,postsecondaires
doper,doper
paume,paume
réussir,réussies
péter,pété
truchement,truchement
orageux,orageuse
body,body
terminus,terminus
armure,armures
inviton,invitons
duck,Ducks
banni,banni
raïssi,Raïssi
eni,Eni
mauve,mauve
lecteur,lectrice
rester,resteraient
lin,lin
parcourir,parcourue
intenable,intenables
calife,calife
xv,XVe
septentrional,septentrionale
télétravailler,télétravailler
truite,truite
prescrir,prescrire
filer,filé
border,bordant
spirituel,spirituelles
lancer,lançaient
profiter,profitait
gerbe,gerbe
séduisant,séduisant
récurrente,récurrentes
ovaire,ovaires
anesthésie,anesthésie
bomber,bomber
vigile,vigile
comparer,comparait
champêtre,champêtres
avener,avenant
barrer,barré
tacler,taclé
ten,ten
traînent,traînent
organiser,organiseront
sandwich,sandwichs
absorber,absorbent
renseigner,renseignent
guid,guide
extraordinairement,extraordinairement
devoir,Devoir
ménagère,ménagère
insoumis,Insoumis
rouvrir,rouvriront
raser,rasée
imagine,imagine
martiau,martiaux
mousquetaire,mousquetaires
romain,Romains
biographie,biographies
dévier,déviée
marabout,marabout
grison,Grisons
redoux,redoux
collage,collages
remporter,remportées
sprint,sprints
transfrontalier,transfrontalières
philanthrope,philanthrope
cantonner,cantonné
assécher,assécher
lockbit,LockBit
savoir,saurons
enquêter,enquêté
soulier,souliers
désenclaver,désenclaver
nature,natures
karine,Karine
percutant,percutante
clientèle,clientèles
cognitif,cognitives
solidifier,solidifier
dérailler,déraillé
kidnapping,kidnapping
prohiber,prohibées
gentille,gentille
littoral,Littoral
treizième,Treizième
troublant,troublante
télécommunications,Télécommunications
valoriser,valorisée
accrocheur,accrocheur
mentionner,mentionnait
répéter,répétait
disposer,disposeront
retrancher,retranchés
scfp,SCFP
pnud,PNUD
nier,niant
osciller,osciller
conseiller,conseillés
muqueuse,muqueuses
cérébral,cérébraux
fonctionnelle,fonctionnelle
vir,vire
envisageable,envisageables
amande,amandes
sihame,Sihame
succéder,succédés
cut,cut
demander,Demandez
fâcheux,fâcheuse
reproduit,reproduit
cesser,cessait
muret,muret
coop,Coop
forain,foraine
sésam,sésame
écraser,écrasées
réajuster,réajuster
émergent,émergent
ambiant,ambiants
accéder,accédant
bretelle,bretelle
exploitable,exploitables
veiller,veilleront
corporel,corporels
romain,romains
svp,svp
propager,propagée
risquent,risquent
épouse,épouses
excentrique,excentriques
internaut,internaute
côtier,côtiers
rempart,remparts
os,ose
intercepter,interceptées
trimestriel,trimestrielle
traverser,traversons
carcan,carcan
courir,cours
stationner,stationnées
ikea,Ikea
fouiller,fouillant
plage,Plage
disaient,disaient
converti,converti
homologation,homologation
préférer,préférons
dernier,Derniers
raser,rasées
précipiter,précipitent
ossement,ossements
mouiller,mouillée
remplacer,remplaceront
