Morph-lemma,Morph-inflection
brandteknisk,brandteknisk
risikogruppe,risikogruppe
søndervangskole,Søndervangskolen
afgjord,afgjorde
valgru,valgrunde
Pence,Pence
afskrække,afskrækker
anklagefuldmægtig,anklagefuldmægtig
Grønne,Grønnes
kunstinstallation,kunstinstallation
militærpoliti,militærpoliti
Detaljerne,Detaljerne
dus,dus
tennisikon,tennisikon
led,lede
nazister,nazister
medielandskab,medielandskab
HIMARS,HIMARS
rumagentur,rumagentur
myr,myrerne
atomkraft,atomkraftens
tredoble,tredobles
akilleshæl,akilleshæl
alkoholfrie,alkoholfrie
beskrevne,beskrevne
modeller,modellerne
selvsving,selvsving
frederikshavner,frederikshavneren
banal,banal
lang,langer
Manyar,Manyar
ekspert,eksperters
politiforske,politiforsker
beviser,beviserne
hårlevhalle,Hårlevhallen
beundre,beundrede
styrtdykke,styrtdykkede
frekvens,frekvens
alfabetisk,alfabetisk
turistbranche,turistbranchen
invalidere,invaliderende
brint,brinten
persongalleri,persongalleri
fødevaresikkerhed,fødevaresikkerheden
rettighedsbetaling,rettighedsbetaling
mandetim,mandetimer
sommerlejr,sommerlejr
sfær,sfære
fiskerihavn,fiskerihavn
pådrage,pådrager
serviceniveaue,serviceniveauet
amt,amtet
vandhulle,vandhuller
vejgreb,vejgreb
mejetærsker,mejetærskere
spændingsniveau,spændingsniveau
kønsneutral,kønsneutral
østat,østat
nedlukke,nedlukket
konkurrer,konkurrerer
tomandshånd,tomandshånd
busselskab,busselskab
svagtseende,svagtseende
server,server
harddisk,harddiske
hjemmebanehold,hjemmebanehold
fuldtidspersone,fuldtidspersoner
velpolstre,velpolstrede
storspillende,storspillende
partnerskab,Partnerskabet
fært,færten
byggematerial,byggematerialerne
afnazificere,afnazificere
bustur,busturen
LEGO,LEGO
arve,arve
koncertstart,koncertstart
kredsformand,kredsformanden
Eiffeltårnet,Eiffeltårnet
bowling,bowling
kristianstad,Kristianstad
klimaaftrykke,klimaaftrykket
Yssing,Yssing
tung,tunger
videreføre,viderefører
børne,børne
mappesystem,mappesystem
konstituere,konstitueres
timebasis,timebasis
skrigende,skrigende
vestvendt,vestvendte
smoking,smoking
pragt,pragt
pomp,pomp
DKBus,DKBus
dieselprise,dieselpriserne
natklubb,natklubberne
sommertemperatur,sommertemperaturer
konkurrencer,konkurrencerne
nyhedsoverblik,nyhedsoverblik
imødeset,imødeset
kontrolopkrævninge,kontrolopkrævninger
samfundsmæssig,samfundsmæssigt
atom,atom
desinformation,desinformation
butikke,butikkerne
trumfe,trumfe
forurene,forurene
fodboldmiljø,fodboldmiljøet
banelandshold,banelandshold
udskydes,udskydes
cykeltalent,cykeltalent
web,web
ishockeyliga,ishockeyliga
kongehus,kongehuse
golde,golde
mødelokaler,mødelokaler
kontinuit,kontinuitet
stræben,stræben
rumle,rumler
sømme,sømmet
industriområd,industriområdet
sule,suler
skarve,skarver
glansbille,glansbillede
klenodie,klenodie
festivalgæster,festivalgæster
åh,åh
havarere,havareret
filmsett,filmsettet
tidsfordriv,tidsfordriv
klimaordfør,klimaordfører
mørklægge,mørklagt
hasteindkalde,hasteindkaldt
sting,sting
grundbeløb,grundbeløb
forza,Forza
vibrere,vibrerer
selvironi,selvironi
Quest,Quest
valgfest,valgfesten
kamptrupp,kamptruppen
renoveringsprojekt,renoveringsprojekt
julidag,julidag
rundspørg,rundspørgen
oplagte,oplagte
fusionere,fusionere
forskningsprofessor,forskningsprofessor
viceforsvarsministe,viceforsvarsminister
bantamvægt,bantamvægt
shiamuslimsk,shiamuslimske
testaktivitet,testaktiviteten
omfavne,omfavnet
førstebehandle,førstebehandlet
betro,betroet
medaljevinder,medaljevindere
desillusioneret,desillusioneret
Egypten,Egyptens
klagesag,klagesag
overfart,overfarten
sultkatastrof,sultkatastrofen
haste,hastet
etagebyggeri,etagebyggeri
illustration,illustration
konstatering,konstatering
afgangseksamen,afgangseksamen
nøgenhed,nøgenhed
mavepuster,mavepuster
guitar,guitaren
bjergside,bjergside
dæleme,dæleme
overførselsindkomst,overførselsindkomster
verbale,verbale
købmandsparret,købmandsparret
location,location
armslængde,armslængde
omgøre,omgøre
klimaudfordring,klimaudfordringen
årsstigning,årsstigningen
genoptagelse,genoptagelse
golfspiller,golfspilleren
tackl,tackler
streams,streams
pram,pram
musketered,musketered
regnvejrsdag,regnvejrsdag
investeringsbanke,investeringsbanken
kødæde,kødædende
emerita,emerita
bosae,bosat
stav,stav
falkejagt,Falkejagt
frokostordning,frokostordning
usympatisk,usympatisk
notice,notice
pizzeria,pizzeria
LGBT,LGBT
overrepræsentere,overrepræsenteret
webshopp,webshoppen
kræftområd,kræftområdet
rygestop,rygestop
sy,sy
Byg,Byg
voldsomste,voldsomste
bet,bet
nedstyrte,nedstyrtede
gartnerium,gartneriet
komité,komitéer
tiltael,tiltalen
gavmildhed,gavmildhed
Psykiatrifonden,Psykiatrifondens
kriterium,kriterium
tennisbane,tennisbane
mangfoldigt,mangfoldigt
sociale,Sociale
respektfuld,respektfuld
minkproduktione,minkproduktionen
klimapanel,klimapanel
afregne,afregnes
idrætsleder,idrætsledere
kontinent,kontinentets
hjørnesten,hjørnestenene
ferskvand,ferskvand
cadeau,cadeau
numr,numrene
ledighedstall,ledighedstallene
beskæftigelsestall,beskæftigelsestallene
brav,brav
folkesjæl,folkesjæl
abbasis,Abbasis
opdrætsanlægge,opdrætsanlægget
fossil,fossil
fuldvoksen,fuldvoksen
gimmick,gimmick
udlægning,udlægningen
frede,Frede
menneskeret,menneskeret
hunstork,hunstork
oldnordisk,oldnordisk
skilte,skilter
luftmasse,luftmasse
måder,måderne
megatrend,megatrend
kontore,kontorer
omstændelig,omstændelig
gennemsyre,gennemsyret
vrede,vrede
nynazistisk,nynazistisk
restgæld,restgæld
traktat,traktat
latterligt,latterligt
nydansker,nydanskere
livedækning,livedækning
indefrysning,indefrysning
blomsterdekoratør,blomsterdekoratør
uanstændig,uanstændig
allesamm,allesammens
stålsætte,stålsat
salomonse,Salomonsen
skelne,skelnen
sikrere,sikrere
troligt,troligt
kritikpunkt,kritikpunkterne
klinge,klingende
besætninger,besætningerne
ansættelsesudvalg,ansættelsesudvalg
exceptionelt,exceptionelt
forvarsel,forvarsel
selvskadende,selvskadende
godse,godser
stadsarkitekt,stadsarkitekten
softwar,softwaren
tampon,tamponer
fodboldfest,fodboldfesten
helhedsplan,helhedsplanen
chefredaktør,chefredaktører
børnepsykolog,børnepsykolog
gadelampe,gadelamper
flittig,flittigt
ledelsesansvar,ledelsesansvar
svindelnummer,svindelnummer
lokofør,lokoførerne
statsråd,statsråd
fodboldban,fodboldbanerne
fangruppering,fangrupperinger
fatale,fatalt
lugtgen,lugtgener
venstrefløjsparti,venstrefløjspartier
spiselig,spiselig
tappe,tappes
sundhedsoplysning,sundhedsoplysninger
Mån,Månen
ubåd,ubåden
bioanalytiker,bioanalytiker
henseende,henseender
solsort,solsorten
atomtrusle,atomtrusler
terrorsag,terrorsag
mindretalsregering,mindretalsregering
bilbranche,bilbranchen
indvandring,indvandringen
forudsætte,forudsat
debatt,debatterne
trofast,trofaste
menneskehav,menneskehav
statisk,statisk
millionbøde,millionbøde
ged,ged
undergrave,undergravet
blødgøre,blødgøre
forvalt,forvalter
Byrådet,Byrådet
presseetik,presseetik
spotly,spotlys
uddannelsesby,uddannelsesby
køb,købers
boligblok,boligblokke
lærestreg,lærestreg
handlinge,handlingerne
eksistensgrundlag,eksistensgrundlag
talskvind,talskvinden
illusorisk,illusorisk
crash,crash
gravplads,gravpladsen
købmandsbutikke,købmandsbutikken
skove,skove
pise,pist
embedsmand,embedsmanden
domstol,domstolens
stakket,stakket
opfange,opfanget
kamphandlinger,kamphandlingerne
Dyrskue,Dyrskue
boligministeri,Boligministeriet
ejendomsvurderingssystem,ejendomsvurderingssystem
handelsgymnasium,handelsgymnasiet
faglighede,fagligheder
opkøbe,opkøber
borgerne,borgernes
Andrea,Andreas
undsluppe,undsluppet
eksakt,eksakt
fjollet,fjollet
udvandet,udvandet
racist,racist
advokere,advokere
spørgetime,spørgetime
omgang,omgangen
husej,husejer
razzia,razziaer
coronapandemi,coronapandemiens
afslappe,afslappede
knogle,knogle
geotermisk,geotermiske
udgrave,udgrave
studente,studenterne
sanktionere,sanktionerer
restprodukt,restprodukt
nylig,nyligt
abonnere,abonnerer
forsvarsforbehold,Forsvarsforbeholdet
overskudsforretning,overskudsforretning
tilbagefald,tilbagefald
konkurrenterne,konkurrenternes
uløseligt,uløseligt
kapre,kapret
medieforsk,medieforsker
bed,Bed
meme,meme
gymnaster,gymnaster
ingredienser,ingredienserne
spids,spidse
must,must
socialt,Socialt
frivilligt,Frivilligt
plejehjemm,plejehjemmene
triatlet,triatleter
mon,Mon
primitiv,primitiv
siv,sivet
Naturens,Naturens
fortolkning,fortolkningen
medarbejdergruppe,medarbejdergruppe
omkostningsfrit,omkostningsfrit
skrækkelig,skrækkeligt
metallisk,metallisk
falme,falmede
indfødtes,indfødtes
kirkeordføre,kirkeordfører
dyrkelse,dyrkelse
kræftpatienter,kræftpatienter
lyskryds,lyskrydsene
biseksuelle,biseksuelle
bøsse,bøsser
tankstation,tankstationerne
hamste,hamstere
cykelklassiker,cykelklassikeren
hypersonisk,hypersonisk
løbsarrangørerne,løbsarrangørerne
kvartfinalepladse,kvartfinalepladser
prik,prikken
frækt,frækt
krematorie,krematorie
gakke,gakket
lastbilchauffør,lastbilchauffører
redningshold,redningshold
kampgrupper,kampgrupper
paramediciner,paramedicinere
guru,guru
ubetydelig,ubetydelige
ubegribelig,ubegribelige
madrett,madretter
oplevelsesøkonomi,oplevelsesøkonomi
erhvervs,Erhvervs
sportsnavn,sportsnavne
kulturinstitution,kulturinstitution
glad,gladere
miste,mistes
pagt,pagt
forfalske,forfalske
virak,virak
stålsat,stålsatte
forfattere,forfattere
rettelse,rettelser
bil,bilernes
støje,støjer
Olie,Olie
kittel,kittel
performe,performer
retssamfund,retssamfund
overskred,overskred
fortrydelse,fortrydelse
skakforbund,skakforbund
vejban,vejbanerne
kamel,kamel
argentin,argentinerne
køen,køen
friplejehjem,Friplejehjem
Mølledag,Mølledag
ualmindelig,ualmindelige
gutt,gutter
påske,påske
flimmerkass,flimmerkassen
Hovad,Hovad
højvandslukke,højvandslukke
eksformand,eksformand
udehold,udehold
grundlovssikre,grundlovssikrede
ofre,ofres
microchips,microchips
forestillinge,forestillingens
straffefang,straffefanger
substanse,substansen
fordelagtig,fordelagtig
Hjælp,Hjælp
Praksis,Praksis
MacBook,MacBook
magte,magte
borger,borgeres
coliform,coliforme
impact,impact
opskriften,opskriften
vejdirektorate,vejdirektoratet
udøv,udøverne
donorkonference,donorkonferencen
tilbagekalder,tilbagekalder
principprogram,principprogram
teleskop,teleskop
krigsførelse,krigsførelsen
ublu,ublu
neurologisk,neurologiske
fordomm,fordommene
anskaffelse,anskaffelse
fatalt,fatalt
frustrere,frustrerende
intuitivt,intuitivt
besøgstall,besøgstallet
taknemmelig,taknemmelige
glo,glor
busture,busture
Regnskov,Regnskov
interview,interviewene
udlændingeminister,udlændingeminister
spædbørn,spædbørn
sag,sagernes
veterantage,veterantog
afskedig,afskedige
europæer,europæer
bilbrand,bilbranden
valfarte,valfarte
strukture,strukturer
gudinde,gudinde
folketingsbolig,folketingsbolig
somatikke,somatikken
uanstændig,uanstændigt
billedkunst,billedkunsten
biks,biks
overarmen,overarmen
webside,webside
syltet,syltet
håndklæde,håndklæder
rotere,rotere
coronaepidemi,coronaepidemi
hovedansvare,hovedansvaret
skadestu,skadestuer
frembringe,frembringe
forpagter,forpagteren
ubestridt,ubestridte
anstændig,anstændige
projekte,projekterne
produktivit,produktivitet
kronjysk,kronjyske
blyant,blyanten
fodboldbøll,fodboldbøller
familieafdeling,Familieafdelingen
oldtid,oldtiden
landsstævn,landsstævnet
miljøgodkendelse,miljøgodkendelse
transitland,transitland
esse,esser
semifinalist,semifinalister
mennesker,menneskerne
forfatningssikret,forfatningssikret
minkskandael,minkskandalen
udfoldelse,udfoldelser
tysker,tyskerens
uanse,uanset
påtrængende,påtrængende
ukorrekt,ukorrekt
morder,morder
lærerig,lærerig
efterleve,efterleves
uværdig,uværdigt
buschauffør,buschaufførerne
vandværk,vandværkerne
målmænd,målmændene
advarsle,advarslerne
hyklerisk,hykleriske
indbrudsforsøg,indbrudsforsøg
fløjspiller,fløjspilleren
bredest,bredest
skibsfart,skibsfart
gav,gaven
samarbejdspartnere,samarbejdspartnere
niche,niche
raceteori,raceteori
idømt,idømte
mL,mL
knalde,knaldede
spillere,spillere
skolestart,skolestarten
gadekær,gadekær
tildele,tildele
makkerpar,makkerparret
psykiatere,psykiatere
forræderisk,forræderisk
folkeslag,folkeslag
that,that
turneringsarrangøre,turneringsarrangører
Regering,Regeringen
screene,screener
orlogskaptajn,orlogskaptajn
pressekonferenc,pressekonferencen
konkurrenceevn,konkurrenceevnen
Langsomme,Langsomme
påmontere,påmonteret
dig,diget
run,run
beruselse,beruselse
boligkontor,Boligkontoret
Hufvudstadsbladet,Hufvudstadsbladet
sport,Sportens
forsvarschef,forsvarschefer
donorkonference,donorkonference
statsbankerot,statsbankerot
muffins,muffins
beredskabschef,beredskabschefen
forøge,forøger
forsvarssamarbejd,forsvarssamarbejdet
hastende,hastende
Disciplinærinstans,Disciplinærinstans
Fodboldens,Fodboldens
økonomiministerium,økonomiministerium
rådgivningsfirma,rådgivningsfirmaet
Kulturministerium,Kulturministeriet
storleverandør,storleverandør
metodisk,metodisk
medicinalindustrie,medicinalindustrien
elselskab,elselskabet
byggemarkeder,byggemarkeder
biodiesel,biodiesel
cementfabrikke,cementfabrikken
rentebinding,rentebinding
familiesammenføring,familiesammenføring
ungdomshold,ungdomshold
kutter,kutteren
fornyligt,fornyligt
sendeområd,sendeområde
husstand,husstandene
skitsere,skitseret
stevnsborger,stevnsborgere
professionshøjskole,professionshøjskoler
gyvel,gyvel
udvendig,udvendigt
forsvarsordføre,forsvarsordfører
fritidshus,fritidshuse
Journalisterne,Journalisterne
slagtesvin,slagtesvin
osv,osv
kick,kick
veninderne,veninderne
havbund,havbund
udvikler,udvikler
matematike,matematiker
dominoeffekt,dominoeffekt
dyr,dyrets
udmeldelse,udmeldelser
elnetselskab,elnetselskabet
optagelsesforhandlinge,optagelsesforhandlinger
alkometer,alkometeret
grønlænd,grønlænder
magisk,Magisk
maratonkajak,maratonkajak
please,please
biobrændsle,biobrændsler
lade,lades
fyringssæson,fyringssæson
trafikforske,trafikforsker
socialforvaltning,socialforvaltningen
finanssektor,finanssektoren
eventyr,eventyrer
sparekasse,sparekassen
overfladevand,overfladevand
puslespill,puslespillet
holdfoto,holdfoto
logo,logoet
ofrenes,ofrenes
diktatur,diktaturet
dansende,dansende
manifestere,manifesterer
plyndringe,plyndringer
manisk,manisk
rockwool,rockwool
forsvarsspiller,forsvarsspillere
voldsmænd,voldsmænd
flæng,flæng
Borchorst,Borchorst
arbejdstilsyn,arbejdstilsyn
drengebørn,drengebørn
bedrag,bedrag
mellemtrinn,mellemtrinnet
nordmakedonsk,nordmakedonske
gasleverandør,gasleverandør
semifinalesejr,semifinalesejr
ishockeyspiller,ishockeyspilleren
pløje,pløjede
uofficiel,uofficiel
tryghedsmåling,tryghedsmåling
rumvæsen,rumvæsner
aftaleparti,aftalepartierne
minkskandal,minkskandalen
dømt,dømtes
gyld,gylden
sydasiatisk,sydasiatiske
kneb,knebet
teststrategi,teststrategien
boltre,boltret
smelte,smeltende
normkritik,normkritik
legendetrøje,legendetrøje
opdrage,opdraget
tyveknægt,tyveknægt
byråde,byrådet
idrætsgr,idrætsgrene
holdbusse,holdbussen
transportordfører,transportordførere
hvidvaskning,hvidvaskning
delegeretmøde,delegeretmøde
PlayStation,PlayStation
privilegeret,privilegeret
sundhedshjælpe,sundhedshjælper
metafor,metafor
fokuspunkt,fokuspunkter
divisionshold,divisionshold
åg,åg
karaktermord,karaktermord
progressiv,progressive
hvid,Hvidt
overbrage,overbragt
manifest,manifestet
guldmedalje,guldmedaljerne
driftstid,driftstid
mAh,mAh
gengive,gengivet
afspille,afspillede
ungdom,ungdoms
genlæse,genlæse
smelt,smelter
pressionsmiddel,pressionsmiddel
Helsingørs,Helsingørs
overenskomstforhandling,overenskomstforhandlingerne
bruttonationalprodukt,bruttonationalproduktet
smittekurv,smittekurven
k,K
renteniveau,renteniveau
butikkerne,butikkernes
letter,letterne
krænkelse,krænkelserne
filmhold,filmhold
fuglered,Fuglereden
savn,savn
snedækket,snedækkede
boligbyrd,boligbyrden
unaturlig,unaturlig
tinglyst,tinglyste
uanmelde,uanmeldt
raffinaderi,raffinaderier
passwords,passwords
inspirere,inspirerer
atomvagthund,atomvagthund
kvinderæk,kvinderækken
hidse,hidser
forbrugsvane,forbrugsvaner
Gazprom,Gazprom
samfundsmodel,samfundsmodel
elnett,elnettet
sindsstemning,sindsstemning
installere,installerede
erhvervsredaktør,erhvervsredaktør
VEJR,VEJR
syee,syet
Retspsykiatrisk,Retspsykiatrisk
mimik,mimik
spillerum,spillerum
statsanerkende,statsanerkendte
høne,høne
sofistikere,sofistikeret
fastlagt,fastlagte
overnatningsmulighed,overnatningsmuligheder
lurende,lurende
gasfelt,gasfeltet
ballett,ballettens
teleselskaber,teleselskaberne
træstamme,træstammer
kirkegulv,kirkegulvet
kønn,kønnet
værdig,værdigt
gidseltager,gidseltagere
busdrif,busdriften
marokkansk,marokkansk
trampolin,trampolinen
mærkning,mærkning
Hvidsten,Hvidsten
statuere,statuere
klippes,klippes
navneforbudd,navneforbuddet
formå,formåen
konstruktionsfejl,konstruktionsfejl
fiskestang,fiskestang
monitorering,monitorering
PrEP,PrEP
lamme,lammede
umådelig,umådelig
usynlig,usynligt
skanning,skanning
pronomin,pronominer
beduinlejre,beduinlejre
underb,underben
forureningsundersøgelse,forureningsundersøgelser
oprensning,oprensninger
svimmel,svimmel
parametre,parametre
endevendt,endevendt
konkludere,konkluderes
afhænde,afhændet
vælgerlussing,vælgerlussing
stedfortræderkrig,stedfortræderkrig
Vent,Vent
tørretumbler,tørretumbler
geotermisk,geotermisk
pensionsopsparing,pensionsopsparing
landsmænd,landsmændene
råkold,råkold
aktiekurse,aktiekurser
flexjobbere,flexjobbere
revne,revne
rotte,rotte
lommevogn,lommevogne
bytur,byturen
simultant,simultant
chokere,chokere
søs,Søs
makabert,makabert
selvmodsigende,selvmodsigende
røgskader,røgskader
bodega,bodegaen
kilo,kiloene
omspil,omspil
politihund,politihund
HH,HH
summe,summede
vanskeliggøre,vanskeliggøre
projektleder,projektledere
que,queen
Hjort,Hjort
fodboldpodcast,fodboldpodcast
hatting,Hatting
Opråb,Opråb
købstilbud,købstilbud
kulegrav,kulegravet
Amputationsforeningen,Amputationsforeningen
geografie,geografien
partiliste,partiliste
lundgårdskole,Lundgårdskolen
folkeskolereformen,folkeskolereformen
pelsdyravlerforening,Pelsdyravlerforening
gevinst,gevinsterne
husspektakle,husspektakler
kongeetap,kongeetapen
betrukke,betrukket
båndbredde,båndbredde
Limfjordsforbindelse,Limfjordsforbindelse
intervalle,intervaller
keeper,keepere
exitpoll,exitpolls
dig,digerne
juniore,juniorer
åre,året
pressefotograf,pressefotografer
murerlærling,murerlærlinge
medlemsforslag,medlemsforslag
kantsten,kantstenen
ophobe,ophobes
lillejuleaft,lillejuleaften
bureauet,bureauet
byrådsgruppe,byrådsgruppen
Böttzauw,Böttzauw
sektionsled,sektionsleder
koncertarrangør,koncertarrangøren
movia,Movia
digitaliseringschef,digitaliseringschef
fond,Fond
tennisspiller,tennisspillerens
individ,individets
besnære,besnærende
dronninge,dronninger
fiskeri,Fiskeri
povls,Povlsen
tørn,tørner
røgslør,røgslør
sediment,sediment
forvirre,forvirre
ram,ramt
snyderi,snyderi
studievejleder,studievejledere
pine,piner
provokere,provokerer
ting,tinge
aktivering,aktivering
jobsamtal,jobsamtale
sa,sa
styrke,styrkers
flag,flags
kyrillisk,kyrilliske
retrievere,retrievere
kalkune,kalkuner
fragtrate,fragtraterne
kalender,kalender
næsthurtigste,næsthurtigste
folkerepublik,folkerepublik
ytrer,ytrer
højhus,højhus
reporter,reportere
kunstprojekt,kunstprojekt
kor,korets
Historisk,Historisk
kvartalsregnskab,kvartalsregnskab
habil,habil
herr,herrens
fanse,fansenes
vicepremierminist,vicepremierminister
retorik,retorik
uformelle,uformelle
dello,dello
tyngd,tyngden
PandemiX,PandemiX
fremlinge,fremlagt
sejr,Sejr
velforberedt,velforberedt
forbrænding,forbrænding
afspille,afspilles
udvande,udvander
valuta,valutaen
acontoregning,acontoregninger
animalsk,animalsk
forsvarsbudgette,forsvarsbudgetterne
drifte,drifte
sober,sober
elproducent,elproducenter
force,force
konsolidere,konsolidere
skyttegrave,skyttegrave
trygg,tryggere
skandaleramt,skandaleramte
radiokanal,radiokanal
stikprøve,stikprøve
hæfte,hæftede
gætværk,gætværk
husholdninge,husholdningerne
søgemaskine,søgemaskine
underhus,underhuset
Orkan,Orkanen
seksualforbrydels,seksualforbrydelser
Nødhjælp,Nødhjælp
vaccinationsforløb,vaccinationsforløb
Markets,Markets
forgrund,forgrunden
beboerlicens,beboerlicens
smittetilfæld,smittetilfældene
sydkoreansk,sydkoreansk
stort,stort
prissætte,prissat
hudkræft,hudkræft
dobbeltrolle,dobbeltrolle
sjetteplads,sjettepladsen
Skriget,Skriget
GasTerra,GasTerra
udmønte,udmøntede
Børnerådet,Børnerådet
tilskyndelse,tilskyndelse
Stormrådet,Stormrådet
Toldstyrelse,Toldstyrelsen
Variety,Variety
bearbejde,bearbejdes
seksualundervisning,seksualundervisningen
amerikanerne,amerikanernes
Regionaltogene,Regionaltogene
fjernstyringssyste,fjernstyringssystemet
aftenhiml,aftenhimlen
skygg,skyggerne
oprørsgruppe,oprørsgruppe
Jyndevad,Jyndevad
mutation,mutation
vand,vandets
karrierestoppet,karrierestoppet
konfliktramt,konfliktramte
hær,Hæren
protestbevægelse,protestbevægelsen
kanalisere,kanalisere
gensidigt,gensidigt
sommerlig,sommerlige
bølgend,bølgende
Spanske,Spanske
spare,sparede
socialområde,socialområde
mysteri,mysterier
industrialisering,industrialiseringen
stemmeberettiget,stemmeberettigede
næstbed,næstbedste
koordiner,koordinere
lønne,lønnet
kunstvanding,kunstvanding
dykke,dykkede
skildring,skildringer
studse,studser
fodboldforbund,fodboldforbundet
komponiste,komponister
tipsklub,tipsklub
Øresundsregionen,Øresundsregionen
seniorprojektlede,seniorprojektleder
tangere,tangerer
rave,rave
modbydelig,modbydelig
hval,hvaler
garantere,garanterede
list,listens
palads,Palads
patrulj,patruljerne
detention,detention
rebelsk,rebelsk
vidne,vidnet
udarbejde,udarbejdede
medregn,medregnet
Mercury,Mercury
palads,paladset
Garden,Garden
klit,klit
anonymit,anonymitet
grundstødning,grundstødningen
udgrave,udgravede
Berlinmuren,Berlinmurens
indenrigsministe,indenrigsminister
serviceaftale,serviceaftale
rentehop,rentehop
kursiste,kursister
sushi,sushi
bivirkning,bivirkning
entré,entréen
Far,Far
overmande,overmande
ballademager,ballademagere
eksiliraner,eksiliranere
prædiken,prædiken
færdselsretning,færdselsretningen
apropos,apropos
helleanlæg,helleanlæg
boglig,boglig
livsbekræftend,livsbekræftende
støve,støvet
tårevæde,tårevædet
ubarmhjertig,ubarmhjertig
boligkvarter,boligkvarteret
håndbolden,håndboldens
nervøs,nervøst
skipper,skipperen
farlig,farligste
temamød,temamøde
domsmandssag,domsmandssag
granskningskommission,granskningskommission
udmattende,udmattende
bagklogskab,bagklogskabens
anmelderrost,anmelderroste
pølsemager,pølsemageren
kirurg,kirurg
luftrør,luftrør
facebookgruppe,Facebookgruppe
fyrrum,fyrrum
omgåelse,omgåelse
tennisspil,tennisspil
affaldscontaine,affaldscontainer
grød,grød
mestr,mestrene
Mbappe,Mbappe
varme,varmeste
flugtbilist,flugtbilist
defense,Defense
kokainmisbrug,kokainmisbrug
fallere,fallerede
labrador,labrador
håne,hånet
thyhall,Thyhallen
lokalpolitisk,lokalpolitiske
s,sen
egn,egn
medicinstudium,medicinstudiet
knivskarp,knivskarp
brandalarme,brandalarmen
hår,hårene
toplede,topleder
udgangsforbudd,udgangsforbuddet
lighter,lighter
skrab,skrabet
skraldemand,skraldemand
forbrugere,forbrugeres
håndgranat,håndgranaten
kært,kært
resolution,resolutionen
internere,interneret
umanerlig,umanerlig
husmor,husmor
spydspids,spydspids
opmarch,opmarch
plejecenteret,Plejecenteret
universel,universelt
tekstilbranche,tekstilbranchen
turbulens,turbulens
eej,ejerne
ukrainernes,ukrainernes
friholde,friholde
hyld,hylderne
lønindkomst,lønindkomst
handelsstandsforening,Handelsstandsforeningen
mundvig,mundvigen
folkeskolelov,folkeskoleloven
tophold,topholdene
arvelig,arvelige
rastløs,rastløs
komfortzone,komfortzone
fremvækst,fremvækst
planteliv,planteliv
paria,paria
Universitetshospitalet,Universitetshospitalet
Borgmester,Borgmester
fiduse,fidusen
loop,loop
administrativt,administrativt
topembedsmand,topembedsmand
dobbeltmoralsk,dobbeltmoralsk
sterilt,sterilt
guldæg,guldæg
arbejdskraften,arbejdskraften
bandemedlem,bandemedlem
analysebureaue,analysebureauet
formidler,formidler
Tandlægeforeningen,Tandlægeforeningen
Efterskoleforeningen,Efterskoleforeningen
Autisme,Autisme
smertelindre,smertelindrende
Region,Regionernes
strandhotel,Strandhotel
boligsid,Boligsiden
tætbefolke,tætbefolkede
debatemne,debatemne
tobaksvare,tobaksvarer
lægeforening,Lægeforeningen
saf,saf
hjemkommune,hjemkommunen
rovdrift,rovdrift
motorbåd,motorbåde
blokere,blokeres
politisag,politisag
ungdomshus,Ungdomshuset
livskvalit,livskvalitet
deadline,deadlines
Royale,Royale
hjemmetests,hjemmetests
adspredelse,adspredelse
vestgåe,vestgående
indfange,indfanges
debutere,debutere
huslig,huslige
idiot,idioter
hjælpeløs,hjælpeløse
restaurere,restaurere
tics,tics
migrationspolitik,migrationspolitik
voldtægte,voldtægter
fravælge,fravælges
komma,komma
ordblind,ordblinde
krible,kribler
beredskabsplan,beredskabsplaner
Meter,Meter
humanistisk,humanistisk
dine,Dine
postnumm,postnummer
union,Unionen
sulte,sultet
kritisk,Kritiske
sanselighed,sanselighed
skævhed,skævheder
verificering,verificering
regere,regeres
skåltal,skåltaler
overvurdere,overvurdere
dit,Dit
begreb,begreber
førsteseed,førsteseedet
vejrudsigter,vejrudsigter
Peskov,Peskov
Dmytro,Dmytro
distrikt,distrikt
Sabbi,Sabbi
Død,Døde
evakuerer,evakuerer
kystvagt,kystvagten
forretningsimperium,forretningsimperium
forretningsmetode,forretningsmetoder
støjniveaue,støjniveauet
problemstilling,problemstillingen
rolleliste,rollelisten
hensigtsmæssig,hensigtsmæssige
Dokumenterne,Dokumenterne
mindegudstjeneste,mindegudstjeneste
drabssag,drabssager
gazeta,Gazeta
appelsag,appelsag
farlighed,farlighed
blindsmage,blindsmagte
stadfæste,stadfæstede
ang,anger
Domstolene,Domstolene
Donald,Donald
gestik,gestik
rapp,rapper
DOT,DOT
overlagt,overlagt
harmdirrende,harmdirrende
gardine,gardinerne
durum,durum
bækkene,bækkenet
antidepressiv,antidepressiv
adelig,adelige
forove,forover
psykoterapeut,psykoterapeut
drift,Driften
drift,Drift
computer,computerens
operativsystem,operativsystem
survive,Survive
spurgt,spurgt
flygtningelejr,flygtningelejren
prinsesse,prinsesser
Metro,Metro
undervurdere,undervurderer
forhandlingslokalet,forhandlingslokalet
polak,polakkerne
togvogn,togvogne
supermodel,supermodel
nyhedsbreve,nyhedsbreve
teammedlemme,teammedlemmer
tilslutning,tilslutninger
produktionshal,produktionshal
tangent,tangenter
hilsen,hilsener
immigrant,immigranter
lussing,lussingen
kaffeklub,kaffeklub
delene,delene
