Morph-lemma,Morph-inflection
stark,starkare
Falun,Falun
djup,djupt
skapa,skapade
problem,problemen
veckorna,veckorna
debatt,debatt
förutom,förutom
hamna,hamnat
tuff,tuff
hemmalag,hemmalaget
vanlig,vanlig
trump,Trump
data,data
process,processen
roll,rollen
nere,nere
planera,planerat
flytta,flyttar
avsluta,avslutade
böt,böter
nyhet,nyheter
halvlek,halvleken
luft,luften
tillfälle,tillfälle
Husets,Husets
bid,Biden
sänka,sänker
eventuell,eventuella
undra,undrar
handel,handel
klev,klev
läsa,läser
träd,träd
utsläpp,utsläpp
pågå,pågått
skog,skogen
Sverigedemokraterna,Sverigedemokraterna
förbundskapt,förbundskapten
delta,deltar
närma,närmar
kommunfullmäktige,kommunfullmäktige
Minst,Minst
undantag,undantag
professor,professor
bygga,byggas
anmälan,anmälan
ursäkt,ursäkt
döda,dödats
försvar,försvar
organisation,organisationer
hålla,hållas
nummer,nummer
stöde,stödet
region,region
vilken,Vilka
max,Max
utreda,utreda
däribland,däribland
fantastisk,fantastiskt
klassisk,klassiska
hundratal,hundratals
våldtäkt,våldtäkt
botten,botten
vela,velat
bära,bära
villkor,villkor
ändå,Ändå
mängd,mängd
Flera,Flera
perfekt,perfekt
stanna,stannar
förvänta,förväntas
månad,månaderna
internationell,internationellt
döda,dödades
deltagare,deltagare
tabell,tabellen
fred,fred
andel,andel
orolig,orolig
brev,brev
scen,scen
Vänsterpartiet,Vänsterpartiet
lega,legat
be,bad
son,son
uppgift,uppgifterna
granskning,granskning
Första,Första
paus,paus
ingen,Inget
stor,störst
styra,styra
försvinna,försvinner
lyssna,lyssna
gripa,gripits
svenska,svenska
Natos,Natos
sätt,sättet
Mitt,Mitt
hamna,hamna
jord,jorden
tung,tungt
människa,människa
låta,Låt
kläder,kläder
fri,fritt
bred,bred
enorm,enorma
gälla,gälla
bjöd,bjöd
röra,röra
missa,missade
vara,varor
desto,desto
lista,lista
majoritet,majoriteten
tillfälle,tillfället
släppa,släpper
press,press
våga,vågar
förr,förr
växa,växte
lån,lån
höja,höjs
använda,använt
Svensk,Svensk
kyrka,kyrka
trygghet,trygghet
FN,FN
vända,vänder
klar,klara
fråga,frågar
inom,Inom
starta,startat
ställa,ställt
torsdag,torsdags
sänka,sänka
framgång,framgång
avled,avled
herr,herr
resa,resan
media,media
höger,höger
fly,fly
anhörig,anhöriga
viss,visst
händelse,händelser
verksamhet,verksamheter
finsk,finska
utomhus,utomhus
pet,Peter
restaurang,restaurang
möts,möts
rikta,riktar
inleda,inlett
sjuk,sjuka
personlig,personliga
spel,spelet
fokusera,fokusera
ni,Ni
olycka,olyckan
italiensk,italienska
miljö,miljön
mejl,mejl
sexuell,sexuella
viktig,viktigare
ordentlig,ordentligt
bolag,bolagen
planera,planerade
hann,hann
dela,delas
domstol,domstol
gäng,gäng
investerare,investerare
uppmärksamhet,uppmärksamhet
avsluta,avslutar
förlust,förluster
kamp,kamp
dott,dotter
källa,källor
negativ,negativa
locka,locka
budskap,budskap
nå,nådde
värd,värt
växa,växande
mycken,mycket
ringa,ringa
tack,Tack
hittills,Hittills
omöjlig,omöjligt
liga,ligan
värd,värd
vis,vis
väntan,väntan
sak,saken
fri,fria
omedelbar,omedelbart
utsläpp,utsläppen
världskrig,världskriget
succé,succé
kritisk,kritisk
misstänka,misstänkte
rapportera,rapporterade
ond,värre
söndag,söndagens
pojke,pojke
prata,pratade
helg,helgens
tanke,tanken
kort,korta
fylla,fyller
tvåa,tvåa
påverkan,påverkan
League,League
kommentera,kommenterar
onsdagskväll,onsdagskvällen
långsiktig,långsiktiga
SOS,SOS
samla,samla
bransch,branschen
bedömning,bedömning
bild,bilderna
verklighet,verkligheten
målvakt,målvakten
psykisk,psykisk
fara,fara
meddela,meddelat
Morgan,Morgan
ansvar,ansvaret
avgöra,avgöra
nyheter,Nyheter
smittspridning,smittspridningen
fatta,fatta
hota,hotar
intresse,intresset
stänga,stänga
skilja,skiljer
telefon,telefon
Komma,Kommer
historisk,historiskt
allsvensk,allsvenska
tänka,tänkte
lugn,lugn
utomlands,utomlands
verk,verk
samla,samlades
marknad,marknad
föra,förts
satsning,satsningar
ibland,Ibland
samma,Samma
hålla,hållit
sålt,sålt
kostnad,kostnaderna
risk,risker
segra,segrar
ihjäl,ihjäl
diesel,diesel
skön,skönt
aktiv,aktiva
annan,Andra
syfte,Syftet
klubb,klubbar
utmaning,utmaning
besöka,besöka
aktuell,aktuellt
fly,flytt
flest,flest
torsdagskväll,torsdagskvällen
twitter,Twitter
avtal,avtalet
omgång,omgången
bred,breda
drabba,drabbades
räkna,räknas
respekt,respekt
aktivitet,aktiviteter
tisdagskväll,tisdagskvällen
Kvinnan,Kvinnan
vänta,väntade
ansvarig,ansvarig
hund,hundar
hållbar,hållbar
angrepp,angrepp
vittna,vittnar
minut,minut
istället,Istället
utöver,Utöver
tyda,tyder
la,la
halv,halvt
rättegång,rättegången
kund,kunderna
dagsläge,dagsläget
troligen,troligen
manchester,Manchester
fler,Fler
ställa,ställas
an,an
lägga,läggs
sjukvård,sjukvård
Brynäs,Brynäs
lär,lär
allmän,allmänna
tusen,tusen
sprida,sprida
infrastruktur,infrastruktur
innan,Innan
ulf,Ulf
förändra,förändras
höra,hört
studie,studie
byggnad,byggnader
dra,dras
dubbel,dubbla
landsbygd,landsbygden
testa,testa
klimat,klimatet
ga,gas
fem,Fem
offer,offer
skicka,skickat
förklaring,förklaring
kommentera,kommentera
läsare,läsare
alexand,Alexander
föra,föra
lopp,lopp
del,delarna
huvud,huvud
någonstans,någonstans
kalla,kallat
Högsta,Högsta
lägga,lade
bestämma,bestämt
svart,svarta
Robin,Robin
visa,visas
ringa,ringde
eventuell,eventuellt
Karin,Karin
tåg,tåg
sjuk,sjuk
Rasmus,Rasmus
trafikolycka,trafikolycka
visserligen,visserligen
säga,sägs
därifrån,därifrån
presentera,presenterar
historisk,historiska
trea,trea
parlament,parlamentet
företrädare,företrädare
ända,ända
särskild,särskilda
Orsaken,Orsaken
dela,delar
släppte,släppte
engagemang,engagemang
lyfte,lyfte
hänsyn,hänsyn
vikt,vikten
eva,Eva
snö,snö
arbeta,arbetade
rädd,rädd
fin,fint
kombination,kombination
nationell,nationell
träffa,träffat
initiativ,initiativ
bolag,Bolaget
höja,höjda
beredskap,beredskap
värme,värme
organisation,organisation
arbetsgivare,arbetsgivare
gratis,gratis
medlem,medlem
Ukraina,Ukraina
gräns,gränser
förhandling,förhandlingar
antingen,antingen
der,der
verktyg,verktyg
världscup,världscupen
protest,protester
besegra,besegrade
omfatta,omfattar
människa,människors
gård,gården
styrka,styrka
förväntning,förväntningar
samarbete,samarbetet
sorg,sorg
författare,författare
engelsk,engelska
lön,lön
förklara,förklara
fråga,frågade
tala,talade
regel,reglerna
stötta,stötta
bråk,bråk
hem,hemmet
detalj,detaljer
dåvarande,dåvarande
hund,hund
sprang,sprang
inle,inledde
nedgång,nedgång
kvartsfinal,kvartsfinal
nytta,nytta
fastighet,fastigheter
karriär,karriären
presentera,presenteras
räddningstjänst,Räddningstjänsten
Ryska,Ryska
snart,Snart
låta,låt
lova,lovar
rösta,röstade
valrörels,valrörelsen
mästerskap,mästerskapet
konflikt,konflikten
orsaka,orsakat
mandat,mandat
torg,torget
bortaplan,bortaplan
barn,barnet
generalsekreterare,generalsekreterare
försäljning,försäljningen
finansiell,finansiella
väder,väder
tävling,tävlingar
lägenhet,lägenheter
prognos,prognos
ord,ordet
Hennes,Hennes
samtlig,Samtliga
utrymme,utrymme
räkna,räknat
dygn,dygnet
tredjedel,tredjedel
låg,lågt
falla,falla
konstig,konstigt
kosta,kosta
fördel,fördel
kontor,kontor
levande,levande
förvänta,förväntar
förlora,förlora
invånarna,invånarna
orolig,oroliga
särskild,särskild
folkhälsomyndighet,Folkhälsomyndigheten
gången,gångna
hel,helt
person,personerna
utöver,utöver
procentenhet,procentenheter
presentera,presenterades
uppmärksamma,uppmärksammade
tacka,tacka
kaffe,kaffe
rekommendation,rekommendation
rikta,riktade
förhör,förhör
aktiv,aktiv
regn,regn
siffra,siffran
vaccin,vaccin
måndagskväll,måndagskvällen
skicka,skickas
sommar,sommarens
privat,privat
återvända,återvända
enkel,enklare
inträffa,inträffat
kilo,kilo
FF,FF
strax,Strax
Köp,Köpet
relation,relationer
sol,solen
fråga,frågorna
rejäl,rejäl
besöka,besöker
förlängning,förlängning
dör,dör
leverera,leverera
medel,medel
stjärna,stjärnan
aktiv,aktivt
DN,DN
Stefan,Stefan
de,Deras
ryske,ryske
eftermiddag,eftermiddagen
döds,döds
elpris,elpriser
satsa,satsar
skrivit,skrivit
fredag,fredagens
siffra,siffrorna
sutta,suttit
ren,ren
taket,taket
uppstå,uppstod
lät,lät
resa,resor
ann,Ann
strategi,strategi
resa,reser
språk,språk
dålig,dåliga
säkerhetspolitisk,säkerhetspolitiska
hand,handen
kropp,kropp
ögon,ögon
årlig,årliga
fartyg,fartyg
definitiv,definitivt
eld,eld
kämpa,kämpar
hotell,hotell
band,band
släppa,släppt
vardag,vardag
United,United
militär,militären
nöjda,nöjda
tomt,tomt
militär,militärt
skicka,skickar
svar,svart
Tanken,Tanken
fysisk,fysiska
förhandling,förhandlingarna
hämta,hämta
konflikt,konflikt
bensin,bensin
traditionell,traditionella
tung,tung
alltför,alltför
utan,Utan
tyvärr,Tyvärr
sönder,sönder
relation,relationen
föda,föddes
vacker,vackra
krav,kraven
söndag,söndags
näringsliv,näringslivet
utsträckning,utsträckning
befolkning,befolkning
bild,Bilden
framgång,framgångar
väg,vägarna
ställa,ställdes
krig,Kriget
båda,Båda
serie,serie
buss,buss
artikel,artikel
rädsla,rädsla
Norra,Norra
tisdag,tisdagens
hårdare,hårdare
märka,märks
dödsfall,dödsfall
officiell,officiella
tros,tros
kalla,kallades
farlig,farligt
billig,billigare
sida,sidor
utrustning,utrustning
klara,klarade
uppleva,uppleva
bjuda,bjuda
fysisk,fysiskt
lag,lagar
svensk,svenske
semifinal,semifinalen
resultat,Resultatet
bidra,bidragit
väcka,väcker
agera,agerar
Radio,Radio
kvinna,kvinnorna
försvara,försvara
socialdemokrat,Socialdemokraterna
genomför,genomfördes
bestämma,bestämma
vinna,vunnit
dök,dök
svar,svaret
hjärta,hjärta
ön,ön
mot,Mot
ord,orden
typ,typer
spår,spåren
bok,böcker
folk,Folk
musik,musiken
mästerskap,mästerskap
förskola,förskola
investera,investera
förhindra,förhindra
rygg,ryggen
stolt,stolt
skog,skog
statsminister,statsministern
service,service
bedöma,bedöms
mål,målen
liter,liter
bana,banan
lunchtid,lunchtid
tillgång,tillgångar
artist,artister
iran,Iran
företagare,företagare
opposition,oppositionen
fantastisk,fantastisk
plan,planerna
förutsättning,förutsättningarna
hektar,hektar
händelse,händelse
timrå,Timrå
sällskap,sällskap
anställd,anställd
syfta,syftar
fortsätta,fortsatta
förbereda,förbereder
inflytande,inflytande
må,må
okej,okej
genomföra,genomfört
sandvik,Sandviken
vårda,vårdas
länge,längst
Johanna,Johanna
helg,helg
version,version
butik,butiken
BK,BK
back,backen
butik,butiker
personbil,personbil
träna,träna
sänkt,sänkt
gäst,gäster
tom,tomma
pension,pension
alltmer,alltmer
son,sonen
tappa,tappat
ta,tagits
samla,samlade
di,Di
besviken,besviken
fundera,fundera
lägenhet,lägenheten
riktkurs,riktkursen
studie,studier
enorm,enorm
student,studenter
kritisk,kritiska
stänga,stängs
bryta,bryter
sportchef,sportchef
sträcka,sträcker
motståndare,motståndare
uppdrag,uppdraget
demokratisk,demokratiska
fönst,fönster
framförallt,framförallt
säsong,säsongens
flicka,flicka
Bli,Blir
ansvarig,ansvariga
bygga,byggs
läkemedel,läkemedel
form,former
inleda,inledde
ledamot,ledamöter
noga,noga
dö,dö
flicka,flickor
torsdag,torsdagens
klass,klass
ekonomi,ekonomin
ombord,ombord
falun,Falun
vi,Våra
förmodligen,förmodligen
sexuell,sexuellt
läsa,Läs
roman,roman
digital,digital
representant,representanter
halvår,halvår
situation,situationer
eventuell,eventuell
pensionär,pensionärer
förändra,förändra
turnering,turneringen
varm,varmt
möta,mötte
vit,vita
hushåll,hushållen
fredagskvällen,fredagskvällen
träffas,träffas
protesterna,protesterna
svensk,svensken
västr,västra
höst,höstens
uppgång,uppgång
decennium,decennier
album,album
vittne,vittnen
individ,individer
torg,torg
start,starten
äta,äter
enorm,enormt
konstatera,konstatera
målvakt,målvakt
kommun,Kommunen
fira,firade
befintlig,befintliga
kontrollera,kontrollera
arena,arena
grundläggande,grundläggande
mångfald,mångfald
bredvid,bredvid
verk,verket
skaffa,skaffa
återkommande,återkommande
olycka,olycka
restriktion,restriktionerna
ögonen,ögonen
avslöja,avslöja
nedåt,nedåt
beredd,beredda
lön,löner
genomföra,genomföras
and,and
amerikansk,amerikansk
öre,öre
landskapsregering,landskapsregeringen
åtal,åtalet
presstalesperson,presstalesperson
konflikt,konflikter
förändra,förändrats
halv,halva
Stockholmsbörsen,Stockholmsbörsen
köpare,Köpare
låt,låten
söndage,söndagen
riksdag,riksdagens
advoka,advokat
berättat,berättat
förskolan,förskolan
bekräfta,bekräftade
kapital,kapital
häktad,häktad
finländsk,finländska
Nederländerna,Nederländerna
miljöparti,Miljöpartiet
forskare,forskarna
lära,lärt
säkerhet,säkerheten
förhållande,förhållande
privatperson,privatpersoner
tillägga,tillägger
vinst,vinster
deltagare,deltagarna
mena,menade
å,å
is,is
tvärtom,tvärtom
sälje,säljer
anslutning,anslutning
gästerna,gästerna
diskussion,diskussion
byta,byter
brinna,brinna
utom,utom
kort,kortare
flykt,flykt
sjukdom,sjukdomen
få,Får
bank,Bank
öppna,öppnat
räcka,räcka
Mats,Mats
toppa,toppar
Själv,Själv
medan,Medan
handel,handeln
samla,samlat
uttryck,uttryck
upptäcka,upptäckte
tisdags,tisdags
använts,använts
tidig,tidiga
avsluta,avsluta
långsiktig,långsiktigt
förut,förut
redovisa,redovisar
narkotikabrott,narkotikabrott
söndagskväll,söndagskvällen
dyka,dyker
ohälsa,ohälsa
avsnitt,avsnitt
misstänka,misstänker
kön,kön
styra,styr
part,parterna
vart,vart
kvalitet,kvalitet
match,matchens
flytta,flyttas
plocka,plocka
stoppa,stoppas
skådespelar,skådespelaren
omställning,omställningen
dubbel,dubbelt
inre,inre
tala,talat
gata,gatan
nödvändig,nödvändigt
intresse,intressen
skjuta,skjuter
styrelse,styrelse
stiga,stiga
liten,minsta
sex,Sex
föra,föras
locka,lockar
krona,Kronor
häck,Häcken
ränta,räntan
ersätta,ersätta
ställe,ställen
inbrott,inbrott
plan,planet
rätta,rätta
stadsdel,stadsdelen
gälla,gällde
sms,sms
Richard,Richard
sen,senast
orsakad,orsakade
lyft,lyft
Nikla,Niklas
digital,digitalt
kilometa,kilometer
koppling,koppling
ukrainsk,ukrainsk
skjuta,skjutit
Kina,Kinas
konkret,konkreta
alkohol,alkohol
måndags,måndags
trend,trenden
potential,potential
hål,hål
missa,missar
svensk,svenskarna
inslag,inslag
givetvis,givetvis
vädr,vädret
sammanhang,sammanhang
ukrainare,ukrainare
riktig,riktiga
budget,budgeten
konst,konst
ovänta,oväntat
varning,varning
driva,drivs
andel,andelen
förare,förare
fossil,fossila
Tänk,Tänk
Människa,Människor
Skövde,Skövde
åkt,åkt
träffa,träffades
eftermiddag,eftermiddag
skådespelare,skådespelare
anklaga,anklagas
avslöja,avslöjar
tingsrätte,tingsrätten
dröm,dröm
tagen,taget
expert,expert
puck,pucken
central,central
hinna,hinner
Finns,Finns
värm,värmen
måndag,måndagens
söka,sökte
massa,massa
teknisk,teknisk
sjunde,sjunde
beredd,beredd
hänvisning,hänvisning
verka,verka
team,team
styck,stycken
inledande,inledande
global,globalt
hoppa,hoppa
kompet,kompetens
erfarenhet,erfarenheter
biljett,biljetter
for,for
arbetsmarknad,arbetsmarknaden
kontroll,kontrollen
kräva,krävde
modell,modell
röst,rösterna
betyg,betyg
be,be
Dal,Dalarna
uppstå,uppstår
jobba,jobbade
kapacitet,kapacitet
Skola,Skulle
fans,fans
nätverk,nätverk
springa,springa
sara,Sara
mål,Målet
läsa,läst
affär,affärer
trupp,trupp
falla,fallit
konkurs,konkurs
kommuns,kommuns
allsvenska,allsvenskan
lastbil,lastbil
förundersökning,förundersökning
sågs,sågs
halvår,halvåret
intäkt,intäkter
inomhus,inomhus
bott,bott
tåg,tåget
partner,partner
flygplan,flygplan
inga,Inga
idé,idé
total,total
vikt,vikt
byggnaden,byggnaden
företag,företagets
modern,moderna
acceptera,acceptera
evenemang,evenemang
noll,noll
förbud,förbud
genomsnitt,genomsnitt
stoppa,stoppade
Både,Både
månad,månaders
förening,föreningar
hovrätt,hovrätten
rimlig,rimligt
fastighet,fastighet
huvudstad,huvudstad
diskussion,diskussioner
åsikt,åsikter
sta,stan
förälder,föräldrarna
sni,snitt
uppenbar,uppenbart
tillfällig,tillfälliga
gata,gatorna
effektiv,effektivt
art,arter
Natomedlemskap,Natomedlemskap
skola,skolorna
gata,gator
kvartal,kvartal
anse,ansåg
förlora,förlorar
avsluta,avslutades
sjukdom,sjukdomar
hota,hotade
tappa,tappar
lunch,lunch
döma,döma
sakna,saknade
fantastisk,fantastiska
gräns,gräns
butik,butik
begränsad,begränsad
natur,natur
styrkorna,styrkorna
tradition,tradition
njuta,njuta
lugnt,lugnt
regera,regerande
iransk,iranska
slippa,slippa
mandatperiod,mandatperioden
införa,infördes
uppnå,uppnå
skottlossning,skottlossning
senast,Senast
Nyligen,Nyligen
kväll,kvällens
lag,lagets
Trumps,Trumps
stäng,stängt
vinnare,vinnare
hänvisa,hänvisar
effekt,effekter
väcka,väckt
fall,fallen
döma,döms
koppla,kopplas
flyg,flyg
årligen,årligen
Andreas,Andreas
framme,framme
närvaro,närvaro
kasta,kasta
rösta,röstar
påminn,påminner
hjärta,hjärtat
höjning,höjning
kliva,kliver
strid,strider
planera,planeras
Vårt,Vårt
covid,covid
virus,viruset
sälja,säljs
bruk,bruk
konsekvens,konsekvenserna
användning,användning
reaktion,reaktioner
sjunka,sjunkit
välkomna,välkomna
svag,svag
livsmedel,livsmedel
post,posten
chans,chanser
onsdag,onsdagens
handelsdag,handelsdag
trygg,trygg
sort,sorts
ont,ont
varm,varm
intern,internet
anlände,anlände
utställning,utställning
faktor,faktorer
skola,skolans
anklag,anklagar
ba,bar
låg,lägsta
jakt,jakt
sajt,sajten
par,paret
offentlig,offentlig
familj,Familjen
loss,loss
inled,inleder
ansikt,ansiktet
vardag,vardagen
förvånad,förvånad
växa,vuxit
affär,Affären
tillgänglig,tillgänglig
enkel,enkla
släppa,släpps
sjunga,sjunger
Markus,Markus
avgjorde,avgjorde
utreda,utreds
process,process
inblandning,inblandning
samla,samlar
helhet,helhet
kris,krisen
fot,fot
lik,likt
sluta,slutat
berättelse,berättelse
förening,förening
koppling,kopplingar
enkel,enkel
kollega,kollega
grova,grova
våga,våga
innehåll,innehåll
behövt,behövt
grön,grönt
tillgänglig,tillgängliga
intresserad,intresserade
Jesper,Jesper
begränsa,begränsa
text,texten
grön,grön
använde,använde
era,era
oroar,oroar
normal,normala
ida,Ida
bakom,Bakom
ämne,ämnen
handla,handlades
vägra,vägrar
dryg,dryg
konservativ,konservativa
lämna,lämnas
dolla,dollar
sål,såldes
silv,silver
skjutits,skjutits
skadestånd,skadestånd
såklart,såklart
gas,gas
ansöka,ansöka
rörelse,rörelse
huruvida,huruvida
pågå,pågick
klipp,klippet
vilken,Vilken
omkring,Omkring
lägga,läggas
r,r
händels,händelserna
såsom,såsom
finansiering,finansiering
kandidat,kandidater
rasa,rasar
byta,bytte
avgjordes,avgjordes
stabil,stabil
historisk,historisk
skull,skull
regional,regionala
framgångsrik,framgångsrika
stjärna,stjärnor
tråkig,tråkigt
flyga,flyga
ledarskap,ledarskap
Klockan,Klockan
särskilt,Särskilt
bestämd,bestämt
idrottare,idrottare
dåd,dådet
bekant,bekant
betala,betalas
samarbeta,samarbeta
förlängning,förlängningen
el,elen
NHL,NHL
arenan,arenan
slippa,slipper
förståelse,förståelse
fördel,fördelar
betona,betonar
tysa,tyst
beskriva,beskriva
assisterande,assisterande
åtalad,åtalade
led,led
producera,producera
oavsett,Oavsett
företag,Företaget
hållen,hållet
stanna,stannade
turkisk,turkiska
bilda,bilda
storlek,storlek
vind,vind
negativ,negativ
fast,fasta
strid,strid
blommor,blommor
fotboll,fotbollen
ort,orter
demokrati,demokratin
